"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN17131_c0_g1",678.04079716651,-5.7543318426551,1.00461779661019,-5.72788165018731,1.01692468418243e-08,1.64184914280868e-05
"TRINITY_DN39234_c0_g1",98.5511865641205,-7.08786418244517,1.23764159452735,-5.72691174390594,1.02275340956634e-08,1.64184914280868e-05
"TRINITY_DN75432_c0_g1",519.10748964969,-4.42350735924119,0.773538318307003,-5.71853682558694,1.07445232904665e-08,1.67094125484395e-05
"TRINITY_DN64_c0_g1",835.529572258537,-6.40745375016229,1.1237599975928,-5.70179910647083,1.18549493854637e-08,1.78776229141698e-05
"TRINITY_DN119821_c0_g1",150.73228834601,-6.41411873749502,1.13579165852741,-5.64726698716128,1.63018563013789e-08,2.38606434952388e-05
"TRINITY_DN95756_c0_g1",67.5120688308267,-9.33338952357714,1.66190184060023,-5.616089528011,1.95327482364393e-08,2.77727775996114e-05
"TRINITY_DN10998_c0_g1",105.955575958969,-8.57635743382435,1.53798962580786,-5.57634283737084,2.45627619404674e-08,3.39546068879822e-05
"TRINITY_DN16306_c0_g1",64.6407088332863,-7.39413453799522,1.32873257115362,-5.56480265368641,2.62449252739585e-08,3.52994244934742e-05
"TRINITY_DN26863_c0_g1",81.535442234467,-7.41505663025981,1.33488617567877,-5.5548231492392,2.77892967368692e-08,3.63930092660604e-05
"TRINITY_DN5711_c1_g1",202.347808453836,5.39836509214983,0.974443264662954,5.53994807898543,3.02561337832362e-08,3.86076025057116e-05
"TRINITY_DN6169_c0_g1",109.708388082341,-7.47813863817122,1.35379666197691,-5.52382706222005,3.31693960009548e-08,4.12668747996878e-05
"TRINITY_DN11563_c0_g1",110.815356048499,-7.9567314356666,1.44324230725991,-5.51309464505164,3.5257850388472e-08,4.2795290843471e-05
"TRINITY_DN18030_c0_g1",81.5181598886239,-8.24155277677498,1.49648627618917,-5.50726919979663,3.64442743977759e-08,4.31821265572694e-05
"TRINITY_DN6498_c0_g1",1422.29717939881,-3.50178803186422,0.644369168494886,-5.43444379879887,5.49676180999509e-08,6.21696253350922e-05
"TRINITY_DN927_c0_g1",1057.03639418972,26.0121794291542,4.78467549092742,5.43656084482174,5.43187958467335e-08,6.21696253350922e-05
"TRINITY_DN10009_c0_g1",1806.88450883741,-25.8111163798869,4.78478222819444,-5.39441820942116,6.87459323620255e-08,7.43726374781782e-05
"TRINITY_DN4290_c0_g1",574.135278604789,-25.8262420217032,4.78512483373064,-5.39719295088237,6.76915798236666e-08,7.43726374781782e-05
"TRINITY_DN92123_c0_g1",239.43307177588,-4.10035771581058,0.761937052677234,-5.38149142557521,7.38712229611226e-08,7.82170512906439e-05
"TRINITY_DN1075_c0_g1",66.1624811370674,-9.36147536996816,1.74165658901638,-5.37504088291892,7.65653075257885e-08,7.93806776879347e-05
"TRINITY_DN74595_c0_g1",61.3858655318238,-7.94321322481533,1.47912494464303,-5.37021111947532,7.86445189607725e-08,7.98723364506702e-05
"TRINITY_DN317_c0_g1",6062.54034534498,-3.30895136007958,0.617111163589684,-5.36200210806703,8.23045793812544e-08,8.19177478581625e-05
"TRINITY_DN3813_c5_g1",78.8046414742215,-5.54781768279614,1.04028153499409,-5.33299640162087,9.6605226692805e-08,9.24530597378354e-05
"TRINITY_DN89005_c0_g1",1087.18857675239,-6.95442494361267,1.30321633730935,-5.33635494316388,9.48336735191906e-08,9.24530597378354e-05
"TRINITY_DN4601_c2_g1",50.7994982335183,-6.70514343723387,1.26202996899638,-5.31298273571591,1.0784525888886e-07,0.000101262628464229
"TRINITY_DN4508_c0_g1",109.52181765853,-9.86142684668981,1.86194398704176,-5.29630693260412,1.18168151187854e-07,0.000108900704515992
"TRINITY_DN16340_c0_g1",85.3107953799762,-7.13934733558058,1.35516651838981,-5.26824359862687,1.37735253444835e-07,0.000124625361594222
"TRINITY_DN58366_c1_g1",123.51517033151,-7.80429229559953,1.48253956036833,-5.26413763532935,1.4084890620039e-07,0.0001251668895904
"TRINITY_DN11975_c0_g1",81.7437738473576,-6.83707623341977,1.30296216544475,-5.24733289633625,1.5431690993667e-07,0.00013472949163155
"TRINITY_DN81533_c0_g1",99.6998103435841,-6.45203991476765,1.23778620901257,-5.21256406622489,1.86248214763296e-07,0.000159804179443024
"TRINITY_DN116273_c0_g1",76.4248348502987,-8.79091056305049,1.68832938370294,-5.20686937507999,1.92053186438321e-07,0.000159958724089257
"TRINITY_DN729_c5_g1",888.53255364964,24.9080525553023,4.78472023221299,5.20574899815658,1.93215669240812e-07,0.000159958724089257
"TRINITY_DN77_c0_g2",196.005292110206,-6.0388256062515,1.16063758533563,-5.20302433985472,1.96071177925141e-07,0.000159958724089257
"TRINITY_DN59956_c0_g1",60.8055789953256,-9.60994277925776,1.85870994883739,-5.17022184406379,2.33816258888984e-07,0.00018767526005823
"TRINITY_DN3999_c0_g1",725.15155947716,24.6625565097786,4.78472202628143,5.15443872691298,2.54391722165789e-07,0.000191815212933038
"TRINITY_DN5258_c0_g2",93.5775202338435,-7.47308206037436,1.44981057966726,-5.15452305644608,2.5427727483564e-07,0.000191815212933038
"TRINITY_DN564_c0_g1",10096.479585948,-2.91624346396969,0.565545341940696,-5.15651575161499,2.51587328205138e-07,0.000191815212933038
"TRINITY_DN73456_c0_g1",65.067322976123,-8.68078219747833,1.68401064149956,-5.1548262128251,2.53866258572446e-07,0.000191815212933038
"TRINITY_DN15356_c0_g1",76.8367587216702,-8.65405417013564,1.68610720550442,-5.132564609109,2.85820565108488e-07,0.000212296424218267
"TRINITY_DN1048_c0_g1",584.384239731676,-4.683032610456,0.914224852379201,-5.12240790465143,3.01658440981595e-07,0.000217936479313686
"TRINITY_DN16288_c0_g1",69.406027756168,10.4399020753259,2.03821260014013,5.12208690820972,3.02172552449399e-07,0.000217936479313686
"TRINITY_DN11911_c0_g1",69.0801747644124,-8.35908861253443,1.64042436578816,-5.09568669355763,3.47479390834714e-07,0.000241246247069309
"TRINITY_DN17606_c0_g1",72.2390872578574,-7.16752718864232,1.40631449622619,-5.09667446924296,3.45671985472617e-07,0.000241246247069309
"TRINITY_DN4372_c0_g1",200.35595688448,-5.18899980619907,1.01848131423602,-5.09484045869943,3.49035060564458e-07,0.000241246247069309
"TRINITY_DN111164_c0_g1",86.8386849810394,-5.80047771518597,1.13917235727911,-5.09183503103981,3.54614586275024e-07,0.000241745135424337
"TRINITY_DN41587_c0_g1",78.8438821546686,-7.09303578124082,1.40333828693899,-5.05440195514965,4.31741476909776e-07,0.000287775162592672
"TRINITY_DN8586_c0_g1",81.6953600085153,-9.18292474520521,1.81712805449447,-5.05353748872692,4.33701139243452e-07,0.000287775162592672
"TRINITY_DN93164_c0_g1",122.123526671809,-4.36537217548245,0.866925497497478,-5.03546404862219,4.76692594072274e-07,0.00031213956505272
"TRINITY_DN4951_c0_g1",129.875696657663,5.14291723225888,1.02482865259191,5.01831912998514,5.21255363710428e-07,0.000336886664611032
"TRINITY_DN2632_c1_g1",80.4357481902855,-8.57886676773049,1.71097759652126,-5.01401466925865,5.33059199427798e-07,0.000340098603327235
"TRINITY_DN72543_c0_g1",102.521498889949,-5.28524338639321,1.05792789789854,-4.99584460991317,5.85788158219231e-07,0.000369009464478229
"TRINITY_DN111411_c0_g1",199.889137881521,-5.15304716427035,1.03518969398228,-4.97787718929761,6.42854220191244e-07,0.000394958521824904
"TRINITY_DN2194_c0_g1",489.952231461448,-3.64736186362849,0.732366798172249,-4.98023923631046,6.35057189238404e-07,0.000394958521824904
"TRINITY_DN20699_c0_g1",80.3226858688409,-4.57641281772931,0.922877360775249,-4.95885261925264,7.09107352561319e-07,0.000430350334148952
"TRINITY_DN66573_c0_g1",45.4155879235081,-6.55427720004218,1.32602066501793,-4.94281678479994,7.70018417179876e-07,0.000461686343746465
"TRINITY_DN65933_c0_g1",53.6657990461957,-6.99255305216553,1.41901765975516,-4.92774209263333,8.31853204271438e-07,0.000492823508459144
"TRINITY_DN1593_c0_g1",114.60248420177,-6.18241288755242,1.26654252125509,-4.88133069660061,1.05372366221999e-06,0.000609750675004392
"TRINITY_DN58564_c0_g1",315.819907281965,-3.3317956993259,0.682514110546597,-4.88165101327737,1.05201314180266e-06,0.000609750675004392
"TRINITY_DN108301_c0_g1",177.776889218128,23.0993463867258,4.78501143805109,4.82743807110607,1.38300675626459e-06,0.000791095761212728
"TRINITY_DN59772_c0_g1",37.6998054635758,-9.03050922605026,1.87385790816779,-4.81920704162678,1.4412992252991e-06,0.000815071090306926
"TRINITY_DN47318_c0_g1",119.279588542084,3.65296204465432,0.759588973807065,4.80912989869462,1.51588678913846e-06,0.000847619169230062
"TRINITY_DN328_c3_g1",267.884801347357,3.58414133523744,0.746680079270038,4.80010306253427,1.58583998283971e-06,0.000876881408289089
"TRINITY_DN1267_c1_g1",189.089488093724,-5.58890189126724,1.16587475489235,-4.79374123834023,1.63699396915528e-06,0.000895219833791348
"TRINITY_DN863_c2_g1",260.417487133302,-4.1046246657977,0.857739174660833,-4.7853995562471,1.70647511311618e-06,0.000923073195698117
"TRINITY_DN33748_c0_g1",554.801841036957,11.9371106699852,2.4962336827506,4.78204855277479,1.73517753124521e-06,0.000928506557445351
"TRINITY_DN73760_c0_g1",128.540737917966,-22.8252288667081,4.7853798321665,-4.76978414822598,1.84423429565242e-06,0.00097636510343769
"TRINITY_DN102121_c0_g1",59.5429944678615,-7.03000221780026,1.47562593845467,-4.76408148881032,1.89715830098748e-06,0.00098345919634002
"TRINITY_DN34717_c0_g1",67.7334167027845,-6.14390375679563,1.28936417551206,-4.7650647299516,1.88793031571066e-06,0.00098345919634002
"TRINITY_DN9055_c1_g2",64.9158407772396,8.38187644485099,1.76062440851623,4.76074079417929,1.9288364806574e-06,0.000989572654225931
"TRINITY_DN19441_c0_g1",257.915492394535,-3.18485161410464,0.670022963862457,-4.75334695358057,2.00076569971818e-06,0.000997752023933498
"TRINITY_DN32321_c0_g1",153.628299266489,-3.46597496423053,0.729152642662757,-4.75342851611057,1.9999583622979e-06,0.000997752023933498
"TRINITY_DN7508_c0_g1",67.6750453578108,-6.67361330726353,1.40410598830715,-4.75292703174746,2.00492720573395e-06,0.000997752023933498
"TRINITY_DN16605_c0_g1",42.509781456838,-6.63947937500026,1.40522326278576,-4.7248572883984,2.30277014569524e-06,0.00113462729010419
"TRINITY_DN41711_c0_g1",42.8904320886005,-9.37215384495357,1.993289307678,-4.70185326778845,2.57810746542906e-06,0.00125783841193213
"TRINITY_DN97813_c0_g1",38.5045594488437,7.10684471238683,1.51481801401353,4.69155017080708,2.71142761248506e-06,0.00131004072946911
"TRINITY_DN12057_c0_g1",97.6155614467405,-4.11718033389133,0.879958081126752,-4.67883689257043,2.885068283962e-06,0.0013456014480123
"TRINITY_DN17811_c0_g1",72.0386823557275,-4.92604404841903,1.05339450162898,-4.67635253535248,2.92022418135896e-06,0.0013456014480123
"TRINITY_DN33292_c0_g1",47.882698449173,-7.78356401662166,1.66432776049526,-4.67670142947413,2.91526232357724e-06,0.0013456014480123
"TRINITY_DN3880_c0_g1",143.459816521714,22.3964038908128,4.7850898175202,4.68045632264001,2.86237090209834e-06,0.0013456014480123
"TRINITY_DN8674_c0_g1",47.7794131872564,-8.57502494257797,1.83080925505617,-4.68373475767408,2.81694486540127e-06,0.0013456014480123
"TRINITY_DN17199_c0_g1",39.3904562940504,-6.31825997843596,1.35216647783128,-4.67269384504318,2.97274725398106e-06,0.00135723639536117
"TRINITY_DN18681_c0_g2",39.2031222658977,-6.28135484908401,1.34591664735597,-4.66697165936955,3.05671472458576e-06,0.00138288552971828
"TRINITY_DN13831_c0_g1",78.6121935514891,22.2527494833855,4.7854115117354,4.65012244585747,3.31738016135772e-06,0.00148729210567538
"TRINITY_DN14630_c0_g1",75.3428882131042,22.2093700118473,4.78541414360718,4.64105495268717,3.46634918210444e-06,0.00153134465156849
"TRINITY_DN43644_c0_g1",50.6137353706121,-6.36822114565623,1.37234011618028,-4.64041025294901,3.47718166637676e-06,0.00153134465156849
"TRINITY_DN50226_c0_g1",47.6939265384597,-5.12507510003102,1.10569754561343,-4.63515101427461,3.56676994713087e-06,0.00155702023174533
"TRINITY_DN9995_c0_g1",287.566872724059,-3.36358632148627,0.729713451798236,-4.60946185546857,4.0371259221001e-06,0.00174702236098532
"TRINITY_DN96159_c0_g1",46.5087556427375,-7.51499886107202,1.635909037525,-4.59377550260473,4.35297670467889e-06,0.00186746453196849
"TRINITY_DN17585_c0_g1",44.1832651491004,-5.06332287772476,1.10925983935236,-4.5645958666285,5.0045747100754e-06,0.00212865521749489
"TRINITY_DN85600_c0_g1",40.9787214191666,-5.35895938839747,1.17508127616339,-4.56050104542074,5.10317082897257e-06,0.00215219742630356
"TRINITY_DN17085_c0_g1",42.0367571849052,-8.32041621405383,1.82582337915816,-4.5570761712396,5.18706170184002e-06,0.00216919433270646
"TRINITY_DN952_c0_g3",40.9434179796686,-5.99889929370503,1.32062732817871,-4.54246187830914,5.56010535323104e-06,0.00230582202419619
"TRINITY_DN91194_c0_g1",897.954055596386,-4.28126013116924,0.943259060189039,-4.5387956626796,5.65764269943274e-06,0.00232688090030802
"TRINITY_DN13320_c0_g1",493.314043377319,-5.77577517229738,1.27426333906008,-4.53263858046619,5.8251435144051e-06,0.00237175197515243
"TRINITY_DN4254_c0_g1",222.534278005992,-3.31297137202364,0.73112974177067,-4.53130434004804,5.8620615481513e-06,0.00237175197515243
"TRINITY_DN88841_c0_g1",63.2806027014262,-7.54468219390771,1.66642459045505,-4.52746691156754,5.96949446049669e-06,0.00239574106311789
"TRINITY_DN2473_c0_g1",167.08024920952,-4.84542193621956,1.07093660984291,-4.52447128213343,6.05466731116984e-06,0.00241048414992294
"TRINITY_DN92281_c1_g1",46.6011007741347,-7.9613530663253,1.76144340073923,-4.51978931766081,6.19012014992153e-06,0.00244485181953052
"TRINITY_DN71685_c0_g1",92.7901343262027,-4.42491486522719,0.981060806415777,-4.51033701100877,6.47247157559389e-06,0.00253624053511362
"TRINITY_DN19924_c0_g1",36.0885610907827,-7.20143922471672,1.60129535059588,-4.49725856134967,6.88352582483601e-06,0.00267623955213253
"TRINITY_DN4049_c1_g1",55.4608603473757,5.70224824913855,1.26997575898593,4.49004495463109,7.12081435366867e-06,0.00274703353728931
"TRINITY_DN1938_c0_g1",164.163910498126,-4.08227819567756,0.912428522726294,-4.47407998982747,7.67410117845728e-06,0.00293770496266097
"TRINITY_DN82649_c0_g1",44.0785408721378,7.85448027224641,1.75629772191407,4.47218041351574,7.74260613015572e-06,0.00294130377150534
"TRINITY_DN57622_c0_g1",376.540443294515,-4.72713425318383,1.0578021035034,-4.46882667138566,7.86498282096975e-06,0.00296515810670878
"TRINITY_DN7675_c0_g1",119.194979158691,-4.58167908834171,1.02739996011832,-4.45948926045712,8.21551895965634e-06,0.00307402481975412
"TRINITY_DN20861_c0_g1",476.183459211451,-5.28833272403904,1.19227645316195,-4.43549204550188,9.18622239219979e-06,0.00341158475632703
"TRINITY_DN58806_c0_g1",132.39942753357,-3.90092782465288,0.885079831350041,-4.40743047856222,1.046041599424e-05,0.00384110293493957
"TRINITY_DN6404_c0_g1",482.894445786448,-12.2006214285026,2.76867072281813,-4.4066711609837,1.04971365247017e-05,0.00384110293493957
"TRINITY_DN2267_c0_g1",217.24174499359,21.0065252653807,4.78532112396216,4.38978382457805,1.13463398524057e-05,0.00409595395076918
"TRINITY_DN60676_c0_g1",733.756134970686,-3.55131423811738,0.809037175328134,-4.38955631016215,1.13582165217753e-05,0.00409595395076918
"TRINITY_DN13493_c0_g1",41.7183502863323,7.86699276606777,1.79610417055977,4.3800314564249,1.18662178020515e-05,0.00424836207855462
"TRINITY_DN46855_c0_g1",101.752908125244,-6.59434789449048,1.50691482905866,-4.37605879730431,1.20844429371113e-05,0.0042955878768953
"TRINITY_DN3873_c5_g1",80.0078167240901,7.3636236461757,1.68900939051701,4.35972925166608,1.30223464091984e-05,0.00459614942591319
"TRINITY_DN4854_c1_g1",36.6510581180956,8.45681083078115,1.94660272853449,4.34439483044797,1.39660130995739e-05,0.00489449747817108
"TRINITY_DN12249_c0_g1",54.8185165654526,-6.34249015595735,1.46575893597991,-4.32710318202304,1.51083197191539e-05,0.00525780091485102
"TRINITY_DN95289_c0_g1",38.8764647679129,-7.82455712223134,1.81321470378535,-4.31529542855373,1.59389597624303e-05,0.00550834953178712
"TRINITY_DN5456_c0_g1",139.414892480115,-6.50248463304893,1.51254377609669,-4.29903896720889,1.71540313560517e-05,0.00588738186506148
"TRINITY_DN99113_c0_g1",27.8965635699597,-8.8937542879253,2.07421257084754,-4.28777378602583,1.80472745567494e-05,0.00615152478299064
"TRINITY_DN25624_c0_g1",51.4890517200047,-7.86582714943725,1.83525934503421,-4.28594856128665,1.81961091207761e-05,0.00616006374418657
"TRINITY_DN18281_c0_g1",26.7475465744307,-9.20541613412888,2.14943121000088,-4.28272190861372,1.8462085580394e-05,0.00620787627640747
"TRINITY_DN6929_c0_g1",136.627253070091,-4.78995803305644,1.12381870082579,-4.26221598691743,2.02409664711439e-05,0.00676034695594951
"TRINITY_DN11849_c3_g1",48.4486461936431,-7.40804921566785,1.75083269974899,-4.2311576752764,2.32491619441591e-05,0.00770125554600277
"TRINITY_DN27248_c0_g1",2038.5411926838,-3.64776890648042,0.862353748891248,-4.2300145516506,2.33676195608644e-05,0.00770125554600277
"TRINITY_DN44246_c0_g1",58.8423730183221,-5.51092571308296,1.30540931800759,-4.22160745833662,2.42566267444964e-05,0.00794165151276227
"TRINITY_DN114984_c0_g1",59.2054986492761,-6.16804346081149,1.46338376802989,-4.21491859863617,2.4986829639933e-05,0.00812725213745924
"TRINITY_DN79545_c0_g1",54.198372813891,-5.48595944037885,1.30235310105413,-4.21234412997404,2.52734109679268e-05,0.00816708634297972
"TRINITY_DN10013_c0_g1",51.2915639055536,-7.12453243096876,1.69456254206021,-4.20434906008657,2.61834598057861e-05,0.00827133180299892
"TRINITY_DN220_c0_g1",2293.6231918239,2.82690575677392,0.672252706120718,4.20512365519029,2.6093945283641e-05,0.00827133180299892
"TRINITY_DN36_c2_g3",6244.40024199002,-5.23316613267164,1.2449007092158,-4.20368154177387,2.62608344192471e-05,0.00827133180299892
"TRINITY_DN9619_c0_g1",113.928611375943,-3.99062391154412,0.949257292600491,-4.20394338042092,2.62304578114142e-05,0.00827133180299892
"TRINITY_DN1593_c0_g3",70.6215090842408,-5.09333726729202,1.21308737394366,-4.19865656563049,2.68503179134657e-05,0.00840381176706681
"TRINITY_DN99993_c0_g1",93.2014936264767,-4.14400171612508,0.990074481171976,-4.18554542605696,2.84482166418396e-05,0.00884828438238217
"TRINITY_DN1991_c0_g1",318.055014086133,2.91297008599248,0.698132314459017,4.17251862671583,3.01250963028698e-05,0.00931164855597713
"TRINITY_DN107182_c1_g1",118.425350556027,-4.27666672101666,1.0258610032214,-4.16885592452301,3.06132417325124e-05,0.00940412330134863
"TRINITY_DN6496_c0_g1",396.166591883235,-5.79904558478258,1.39216230272268,-4.16549534019221,3.106772695423e-05,0.00948518669863347
"TRINITY_DN4950_c0_g1",62.0781938741059,-4.62771767890036,1.11176429358379,-4.16249892680294,3.14783621793934e-05,0.00955195545035069
"TRINITY_DN94682_c0_g1",50.1743723358982,-5.55749153523176,1.33770236084178,-4.15450529050018,3.25992075258626e-05,0.00983211856075485
"TRINITY_DN15107_c0_g1",111.206680225467,-8.61034378397406,2.07819168973256,-4.14319036425465,3.42507406543712e-05,0.0102680006546071
"TRINITY_DN105763_c0_g1",36.1576370914023,-5.70460803594234,1.37740674508186,-4.14155662901397,3.44956678146896e-05,0.0102795024478924
"TRINITY_DN54582_c0_g1",34.6003228156777,-7.41545773284901,1.79528561951799,-4.13051697859639,3.61948360706564e-05,0.0107216429586679
"TRINITY_DN4007_c0_g1",489.704673768004,-3.35573844690291,0.814781481242139,-4.11857476410371,3.81222888134609e-05,0.0112257733893603
"TRINITY_DN20417_c0_g1",22.8115332798647,-8.97619804288685,2.19277390405952,-4.09353560176408,4.24844808708266e-05,0.012436707003157
"TRINITY_DN54338_c0_g1",26.2683087770626,-7.57516571138014,1.85528099939332,-4.08302877777394,4.44525157536052e-05,0.012936721909229
"TRINITY_DN8381_c0_g1",59.283390198644,-5.3314084988987,1.31011727900341,-4.06941316196838,4.71317022445136e-05,0.013636681175571
"TRINITY_DN12633_c0_g1",273.797940323256,3.75511989692263,0.923646971331128,4.06553587406981,4.79222217875845e-05,0.0137852564581453
"TRINITY_DN201_c1_g1",74.6318021209363,-3.55939960240168,0.87850720299799,-4.05164532545082,5.08587210216658e-05,0.0145458865036965
"TRINITY_DN12026_c2_g1",35.7233922008367,-6.90122962716104,1.70794549434726,-4.04066151408335,5.33006418168726e-05,0.0150710593182765
"TRINITY_DN1749_c0_g1",429.668064250681,3.24175068466081,0.802040508258881,4.04187899648386,5.30245944046032e-05,0.0150710593182765
"TRINITY_DN42426_c0_g1",30.0230165434349,-8.19671853586662,2.03137874442233,-4.03505183775936,5.45902439501219e-05,0.0153484942947899
"TRINITY_DN106816_c0_g1",171.65317769415,-4.96086468819651,1.23028855169787,-4.03227737212561,5.52389354097392e-05,0.0154436270823914
"TRINITY_DN9978_c0_g1",21.0498968478227,-8.70080817472376,2.16139000714755,-4.02556139611587,5.68395473486019e-05,0.0158023467810233
"TRINITY_DN3130_c0_g1",663.643465093279,-5.48439435617107,1.36768629873978,-4.00997974551953,6.07239565545871e-05,0.0167884872107724
"TRINITY_DN21116_c0_g1",60.3120821763659,-4.4525373687004,1.11126924986029,-4.00671337685279,6.15695035031261e-05,0.0169282118333319
"TRINITY_DN36120_c0_g1",29.7693252630042,-7.53307971342545,1.88080968322618,-4.00523231064179,6.19565611380837e-05,0.0169410344232788
"TRINITY_DN1790_c0_g1",369.42805753187,3.10593829707672,0.77806702888937,3.99186468742957,6.5555777250654e-05,0.0177303437765152
"TRINITY_DN39429_c0_g1",27.6425069093575,-7.7631421248897,1.94437804041041,-3.99260944299242,6.53501547554365e-05,0.0177303437765152
"TRINITY_DN107519_c0_g1",126.729361337741,-3.79751866923418,0.95194347898676,-3.98922704242506,6.62889503727245e-05,0.0178317276502629
"TRINITY_DN10705_c0_g2",122.800528708449,-4.59720086743264,1.15359136329117,-3.98512074008332,6.74458220398059e-05,0.0179488841380264
"TRINITY_DN2199_c0_g1",48.4188902886274,-5.55855370928829,1.39459277738564,-3.9857898301385,6.72560248743163e-05,0.0179488841380264
"TRINITY_DN7939_c0_g1",327.245846204532,-3.66235874954485,0.91950901737193,-3.98295033583501,6.80649834388843e-05,0.0180173079831706
"TRINITY_DN81269_c0_g1",29.2698098549268,-6.45736663053569,1.62477870567891,-3.97430530568006,7.05849737186574e-05,0.0185855090852327
"TRINITY_DN23622_c0_g1",23.731117113368,-8.85343419862384,2.23009198195924,-3.9699861127906,7.18768210054447e-05,0.0188260526175577
"TRINITY_DN1093_c0_g2",179.988342240847,-5.18596319873682,1.3073705299446,-3.96671263421898,7.28707647576671e-05,0.0188875708758609
"TRINITY_DN5618_c1_g1",49.049122832036,-4.95015196315594,1.24791188874191,-3.9667479794158,7.2859963616722e-05,0.0188875708758609
"TRINITY_DN27306_c0_g1",1322.06261799752,2.74965816941616,0.69388287509044,3.96271225033154,7.41030762825233e-05,0.0190089669649473
"TRINITY_DN64636_c0_g1",21.9468831456589,-8.58819028309226,2.16723112689179,-3.96274775520105,7.40920528939891e-05,0.0190089669649473
