"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN13831_c0_g1",78.6121935514891,-30.4217358394952,6.25009134378856,-4.86740659714178,1.13072242207459e-06,0.00125243921957339
"TRINITY_DN4290_c0_g1",574.135278604789,29.4690601293652,6.08070294833094,4.84632457460433,1.25769694892394e-06,0.00134954812922504
"TRINITY_DN94806_c0_g1",181.285282788427,5.60487780709449,1.1645251349355,4.81301574259702,1.48669572975167e-06,0.00154692943249949
"TRINITY_DN1075_c0_g1",66.1624811370674,9.27987898140484,1.93353710527491,4.79943154754479,1.59116607391431e-06,0.00160668899907579
"TRINITY_DN78776_c0_g1",175.421700041141,-11.1212356160043,2.31999164065332,-4.79365331371299,1.63771194244263e-06,0.00160668899907579
"TRINITY_DN11796_c0_g1",167.673019596837,-10.695111944457,2.24176112240196,-4.77085262902481,1.8344772534526e-06,0.00174973459588339
"TRINITY_DN3505_c1_g1",420.641639828162,-11.1229533807695,2.33634876545223,-4.76082746944527,1.92800819756289e-06,0.00178924371566802
"TRINITY_DN2413_c0_g1",269.977906242253,-29.5306843238492,6.24954507599963,-4.72525343280697,2.29828545827639e-06,0.0020767428363378
"TRINITY_DN26029_c0_g1",114.484648276157,-8.12486998013056,1.74110099265814,-4.66651274934162,3.06354644737945e-06,0.0026298248590917
"TRINITY_DN76013_c0_g1",135.834906374007,-6.57040240795154,1.40704939689539,-4.66963165788558,3.01740268933865e-06,0.0026298248590917
"TRINITY_DN806_c0_g1",212.617136743748,-5.86055874050662,1.25861240278765,-4.65636499968243,3.21841147179302e-06,0.00269538035870627
"TRINITY_DN2194_c0_g1",489.952231461448,-5.25357406653465,1.13462478611183,-4.63023030242252,3.65259248802932e-06,0.00296641433004696
"TRINITY_DN8269_c0_g1",130.852248948295,6.14862567790497,1.32893513835843,4.62673120789031,3.71482121886068e-06,0.00296641433004696
"TRINITY_DN6964_c5_g1",90.9880720730443,-11.0992126014111,2.43577634254479,-4.55674538238396,5.19523380561721e-06,0.00405428961780632
"TRINITY_DN94682_c0_g1",50.1743723358982,7.88716184427027,1.75441260149735,4.49561399498542,6.9369481381128e-06,0.00529319973818621
"TRINITY_DN89005_c0_g1",1087.18857675239,7.50205043452097,1.67195827116396,4.48698425308085,7.22384115472336e-06,0.00539228334195078
"TRINITY_DN6118_c1_g1",269.170673391589,-4.23543714724815,0.946371479393342,-4.47544884801814,7.62509534491072e-06,0.00557069997570637
"TRINITY_DN4254_c0_g1",222.534278005992,-6.03411278400814,1.3636904247675,-4.42484061955405,9.65135110173362e-06,0.00690413422458807
"TRINITY_DN1048_c0_g1",584.384239731676,-10.2950198391339,2.33354311674603,-4.41175471121767,1.02536237055273e-05,0.00718527912605493
"TRINITY_DN41148_c0_g1",460.978233724964,-10.7862387175253,2.45505789730562,-4.39347631245805,1.11552349092842e-05,0.00766074602160182
"TRINITY_DN4654_c0_g1",124.41740327243,-5.46259599985834,1.24684336854288,-4.38114051666506,1.1805969983143e-05,0.00794865865316043
"TRINITY_DN73773_c0_g1",57.674370417979,8.13178738547128,1.86914180412453,4.35054599256586,1.35798966670685e-05,0.00896717138186789
"TRINITY_DN4508_c0_g1",109.52181765853,9.17564433874916,2.11594437303756,4.33642984932397,1.44815615538104e-05,0.00938213922779599
"TRINITY_DN1797_c0_g1",92.6731826459573,-9.81700718507221,2.28854107523425,-4.28963556359474,1.78966546428539e-05,0.0113799524161421
"TRINITY_DN10009_c0_g1",1806.88450883741,25.9292171030527,6.08069878152304,4.26418377799636,2.00634262837102e-05,0.0121135670602461
"TRINITY_DN12311_c0_g1",125.392630386518,-4.86413645116652,1.14103272816238,-4.26292456921912,2.01768643269924e-05,0.0121135670602461
"TRINITY_DN12941_c0_g1",103.543970731735,-5.19755857487357,1.21880816406057,-4.26445992744046,2.0038630199834e-05,0.0121135670602461
"TRINITY_DN91949_c0_g1",83.2451186663512,7.47841164592504,1.75558045467599,4.2597943181734,2.04615106006429e-05,0.0121135670602461
"TRINITY_DN12661_c0_g1",73.859195815084,25.9256648989019,6.0978072767076,4.25163730541842,2.12213340673547e-05,0.0123504567435722
"TRINITY_DN10223_c0_g2",79.4119640617616,-6.41272437951548,1.51094833378742,-4.24417184632715,2.19402173931606e-05,0.0124894152473882
"TRINITY_DN2529_c0_g1",94.53385726473,6.19312119821433,1.46007120220512,4.24165697457835,2.21875623988899e-05,0.0124894152473882
"TRINITY_DN47318_c0_g1",119.279588542084,-4.19823006096691,0.999083509263851,-4.20208122948628,2.64472193028907e-05,0.0146470672452155
"TRINITY_DN1483_c0_g1",1232.57310980937,3.36452514184185,0.802747868687034,4.19126013669128,2.77409367675107e-05,0.0151196912029526
"TRINITY_DN75432_c0_g1",519.10748964969,-7.26609586650324,1.73636310665647,-4.18466381752073,2.85588434263677e-05,0.0153222657301748
"TRINITY_DN12569_c0_g1",49.9048214557491,-23.6800923700059,5.71161393216739,-4.14595465506542,3.38400797489941e-05,0.0178764125898648
"TRINITY_DN1699_c0_g1",625.469006815925,-10.8288745199002,2.62681809621713,-4.12243030284237,3.74896059532838e-05,0.0195042515093622
"TRINITY_DN73829_c0_g1",50.9954383227529,5.84910508465348,1.42516504954633,4.10415978592475,4.05786940474215e-05,0.0204956781186001
"TRINITY_DN9030_c0_g1",153.780399058087,-10.1423015978373,2.47126035328872,-4.10410080198148,4.05890471521918e-05,0.0204956781186001
"TRINITY_DN1822_c0_g1",886.334814982049,-14.0248674802888,3.42106098087771,-4.09956664282863,4.13924469510435e-05,0.0205984413182316
"TRINITY_DN3010_c0_g1",153.904810463442,-11.1963516090242,2.73846112272297,-4.0885559835486,4.34066796998056e-05,0.0212922165836032
"TRINITY_DN1810_c0_g1",9358.08975155068,4.69194762500109,1.15296091976813,4.06947672254554,4.71188468146179e-05,0.0227876034235709
"TRINITY_DN1669_c0_g1",149.596970403928,-10.9255012637872,2.68987571450537,-4.06171229580258,4.87140900215096e-05,0.0232318848481747
"TRINITY_DN11281_c0_g2",98.466863484529,-5.91423265482674,1.46523809309425,-4.03636288375306,5.42862284654913e-05,0.0255346058468435
"TRINITY_DN4572_c0_g1",161.801056126795,-9.54894039173115,2.36805723975455,-4.03239424766645,5.52114623052296e-05,0.0256188646104685
"TRINITY_DN92123_c0_g1",239.43307177588,3.92011574122428,0.973556622847569,4.0265924438563,5.65909964357818e-05,0.0259088672615392
"TRINITY_DN8044_c0_g1",355.028215722152,-5.14679377716412,1.28060539569006,-4.01903177550704,5.84377902211596e-05,0.0264023474055784
"TRINITY_DN7065_c0_g1",122.090010143776,5.77440391812308,1.44078483469994,4.00781836333366,6.12822218239513e-05,0.0273278915684288
"TRINITY_DN21034_c0_g1",38.8132992228487,7.28874296694323,1.84139708825061,3.95826788988126,7.54952567405019e-05,0.0332343670602386
"TRINITY_DN18316_c0_g1",266.534802710101,4.55732251979407,1.16179392220529,3.922659976688,8.7576705604816e-05,0.0380648270930705
"TRINITY_DN26495_c0_g1",43.0838027830317,5.6667970852666,1.44581671308384,3.91944361549097,8.87536212849887e-05,0.0380941636757832
"TRINITY_DN9622_c0_g1",49.6956904557181,-9.38419945504506,2.39696291084083,-3.91503740529435,9.03901933932103e-05,0.0383176305005267
"TRINITY_DN9436_c0_g1",63.5751392376798,-9.08261501032599,2.32654624778964,-3.90390477685755,9.46530345495727e-05,0.0396353810649839
"TRINITY_DN9134_c0_g1",50.1996119849998,8.20710520512718,2.11041403828204,3.88886022185869,0.000100716099911741,0.0416661291887884
"TRINITY_DN33748_c0_g1",554.801841036957,-11.7439360923286,3.03658843141289,-3.86747705775335,0.000109967170494876,0.0439063108521226
"TRINITY_DN82649_c0_g1",44.0785408721378,-10.2351643930212,2.6429528069122,-3.87262472725691,0.000107669544320072,0.0439063108521226
"TRINITY_DN89443_c0_g1",72.1534307793553,-7.35324417350992,1.90012641682653,-3.8698710298396,0.000108892943014727,0.0439063108521226
"TRINITY_DN27248_c0_g1",2038.5411926838,-8.9787948783761,2.32517270142695,-3.86156042209933,0.000112665140637487,0.0444664705065448
"TRINITY_DN39234_c0_g1",98.5511865641205,6.62268522832314,1.71688060872236,3.85739415698304,0.000114602278356064,0.0447170276353655
"TRINITY_DN111675_c0_g1",65.8449624949992,-12.0441906563779,3.12587319264928,-3.85306438044278,0.000116648703279727,0.0450041182529888
"TRINITY_DN355_c0_g1",880.798800516092,-4.05485620934797,1.05545817604484,-3.84179714684944,0.00012213675890806,0.0465978876736227
"TRINITY_DN606_c14_g1",148.0988079248,-4.84195380562622,1.26226777957988,-3.83591650199433,0.000125096906963333,0.0466897010260866
"TRINITY_DN73760_c0_g1",128.540737917966,23.3292846429357,6.08155965098317,3.83606936078711,0.000125019113483017,0.0466897010260866
"TRINITY_DN19923_c0_g1",84.779097216073,-8.84046858621571,2.30648844597923,-3.8328692266492,0.000126657292252392,0.0467637789684989
