"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN7953_c0_g1",59.7468731900345,-11.1218365087857,2.12842019786365,-5.2253951169741,1.73783606767337e-07,0.00015403495165076
"TRINITY_DN66041_c0_g1",369.125153743211,3.35215072763514,0.642510668139287,5.21726859001886,1.8158086334464e-07,0.000155836732052666
"TRINITY_DN68238_c0_g1",711.981293894343,3.08980065655461,0.591998472412819,5.21927133352465,1.79628440890929e-07,0.000155836732052666
"TRINITY_DN86235_c0_g1",410.583105450142,7.37399790943817,1.41445722430805,5.21330569967963,1.8550481801553e-07,0.000156716789069745
"TRINITY_DN14605_c1_g1",43.6361816040398,8.35752058069974,1.60607774544578,5.20368369737921,1.95376436956358e-07,0.000162517126051636
"TRINITY_DN5773_c0_g1",138.236688740418,-4.63060047732492,0.898401433170512,-5.15426657433443,2.54625512517655e-07,0.000208592306224312
"TRINITY_DN9230_c2_g1",34.3614780694192,-9.82674529889854,1.91203320429123,-5.13942188704887,2.75585023175279e-07,0.000222393000493149
"TRINITY_DN5685_c0_g1",699.90786104269,-2.63807382070658,0.513915438588169,-5.13328384909765,2.84729991302766e-07,0.000225979169712697
"TRINITY_DN60244_c0_g1",18.0129400201534,-30,5.84694820723199,-5.13088177570882,2.88388006032702e-07,0.000225979169712697
"TRINITY_DN13072_c0_g1",97.1940320227929,-10.2679483587115,2.00358198647323,-5.12479570490926,2.97860534362979e-07,0.000230067476741965
"TRINITY_DN4421_c0_g1",276.815890699053,-7.71425602376961,1.51116829962394,-5.1048291746785,3.3109346764955e-07,0.000252134670547547
"TRINITY_DN28311_c0_g1",59.5138089927887,10.310511145061,2.02855198966806,5.08269504433464,3.7211688023721e-07,0.000279439103898131
"TRINITY_DN2200_c0_g1",186.344960914885,-5.14638238154837,1.01355804982627,-5.07754082998057,3.82351358463897e-07,0.000283191414375698
"TRINITY_DN514_c0_g1",813.373203285601,-4.10388828961492,0.808752038506534,-5.0743467641742,3.88829422266253e-07,0.000284097691933673
"TRINITY_DN11576_c0_g1",79.8616888052692,6.8222707118218,1.34800281534504,5.06102111520851,4.17017024018397e-07,0.000300630352728356
"TRINITY_DN939_c0_g1",742.139008842268,3.6973250181585,0.731062827393882,5.05746548670633,4.24865290005635e-07,0.00030225811184243
"TRINITY_DN47219_c0_g1",44.087945089445,10.3850160764751,2.05648387237662,5.04988938448295,4.42065970208713e-07,0.000306431062528778
"TRINITY_DN89176_c0_g1",393.537666329082,-4.65729012420595,0.921905473773213,-5.05180873386552,4.37645831296244e-07,0.000306431062528778
"TRINITY_DN1868_c0_g1",234.806649861931,3.53834349550686,0.701120287181566,5.04669963228514,4.49507184871831e-07,0.000307644993312027
"TRINITY_DN5241_c0_g1",665.846511720954,-3.08933613527593,0.614111084210117,-5.03058194959875,4.88993321110839e-07,0.00033048613607276
"TRINITY_DN34717_c0_g1",791.111386300656,2.54231693705231,0.506288675457972,5.02147699581194,5.1275645806616e-07,0.000342268100922483
"TRINITY_DN72584_c0_g1",34.1209554127122,-10.3022408386561,2.05313823332801,-5.01780185640827,5.22660410403877e-07,0.000344624427679473
"TRINITY_DN13833_c0_g1",57.4312863570067,-10.8827481769287,2.17403990472491,-5.00577204368552,5.56385712982761e-07,0.000362441719633155
"TRINITY_DN1625_c0_g1",3551.59022361085,-2.38552508899981,0.476777995913917,-5.00342949851762,5.63192691109879e-07,0.000362508362177726
"TRINITY_DN1038_c0_g1",942.557732271354,3.36254770631745,0.677612482499016,4.96234616858955,6.96467227806589e-07,0.000427243018435711
"TRINITY_DN2441_c0_g1",41.4874641595134,-9.16858605061304,1.84617198702474,-4.96626864401132,6.82533905066297e-07,0.000427243018435711
"TRINITY_DN4057_c1_g1",1006.28477628508,2.85222700541879,0.574792035817537,4.96218950104627,6.97029392130623e-07,0.000427243018435711
"TRINITY_DN5936_c0_g1",269.83025157474,2.86897592799449,0.578228342860166,4.96166603283973,6.98910906390128e-07,0.000427243018435711
"TRINITY_DN89780_c0_g1",1297.05249211514,-5.12541681335195,1.03325489962493,-4.96045730362609,7.03274185114638e-07,0.000427243018435711
"TRINITY_DN6305_c0_g1",44.5462159836491,-8.89525533615696,1.79462452590383,-4.95661081622466,7.17334609967027e-07,0.000430942752129969
"TRINITY_DN67_c1_g1",237.575191684909,-6.83715122688986,1.38134232656548,-4.94964289112135,7.43497748384245e-07,0.000441752046809224
"TRINITY_DN1321_c0_g1",59.9325632767971,11.0586542426619,2.2362181641474,4.94524837511919,7.60468414829188e-07,0.000446923981010702
"TRINITY_DN373_c1_g1",129.478071546184,-4.9927122189073,1.01195184792507,-4.93374485075003,8.06678047561242e-07,0.000468983534145605
"TRINITY_DN1055_c2_g1",79.5048553063259,-6.09894589828794,1.23712178796358,-4.92994784961904,8.22515706545493e-07,0.000471342253116204
"TRINITY_DN2674_c2_g1",70.4932889796379,8.73992286795804,1.7733040867825,4.92860921773198,8.28170341903517e-07,0.000471342253116204
"TRINITY_DN3695_c0_g1",126.843839672161,8.36828401961322,1.70488004268019,4.90842980744717,9.18084764369501e-07,0.000517072989999273
"TRINITY_DN5406_c0_g1",123.024401408838,-7.44044252271989,1.51692795343866,-4.90494127018587,9.34552975813595e-07,0.00052092175563185
"TRINITY_DN14689_c0_g1",26.202005356041,-10.9712333768092,2.24394715198778,-4.8892565794566,1.01217497996515e-06,0.000558431396089344
"TRINITY_DN31789_c0_g1",118.472604931785,-5.13924616791565,1.05579414156215,-4.86765929607418,1.12927797834799e-06,0.000616745472053726
"TRINITY_DN3253_c0_g1",511.967820852974,-2.91418433044115,0.599919217758175,-4.85762790085488,1.18800397288628e-06,0.000642329988060156
"TRINITY_DN14094_c1_g1",37.4468590164879,8.04654652375744,1.65718097986174,4.85556292374823,1.20045225784247e-06,0.000642634184921058
"TRINITY_DN4628_c0_g1",65.2007268175988,-6.5430408379094,1.3483798963736,-4.85252031382742,1.21902292986288e-06,0.000646177762468883
"TRINITY_DN692_c1_g2",170.969715862417,-7.35563388749679,1.51712586253375,-4.84840056395332,1.24460890493513e-06,0.000653335090019735
"TRINITY_DN6301_c0_g1",152.722996179131,3.31118700492512,0.684009618885462,4.84084859847501,1.2928584690124e-06,0.000672137227909256
"TRINITY_DN30810_c0_g1",153.494012590488,7.20484746441251,1.48921912164919,4.83800359508797,1.31149769998377e-06,0.000675333882311645
"TRINITY_DN21636_c0_g1",177.401719370166,-7.63119446048794,1.58364920327368,-4.8187404411993,1.44467351027694e-06,0.000736892522204278
"TRINITY_DN68560_c0_g1",207.726058546644,-5.94556345477079,1.23560910915103,-4.81184818947789,1.4954092856113e-06,0.000755642890228333
"TRINITY_DN52968_c0_g1",57.1727539381905,-6.40961893143718,1.34422625532718,-4.76825899362983,1.85824797179584e-06,0.00093029399388016
"TRINITY_DN34493_c0_g1",386.95884951433,4.64529445967249,0.979395787025494,4.74302066765126,2.10554778918812e-06,0.00103493416241658
"TRINITY_DN8433_c0_g1",68.9889521564339,-6.44631223128203,1.35882085019144,-4.74404865834509,2.09488493940974e-06,0.00103493416241658
"TRINITY_DN12284_c0_g1",217.15650009195,5.98156604523789,1.26323108564957,4.73513208564062,2.18912482510127e-06,0.0010663207301223
"TRINITY_DN2069_c0_g1",619.794814052154,2.61840742127116,0.553998922583593,4.72637637824299,2.28561830670277e-06,0.00110338223756076
"TRINITY_DN11230_c0_g1",31.4448145802525,10.2722199666122,2.17693531687651,4.71866108605877,2.37401944168e-06,0.00113591578028986
"TRINITY_DN3343_c0_g1",99.6672847553898,-7.38012553984993,1.57160956639814,-4.69590265778535,2.65431931730945e-06,0.00125889242849375
"TRINITY_DN18716_c0_g1",151.995296086983,-6.84008029726954,1.46133651635514,-4.68070168692565,2.85894694114233e-06,0.0013441525496842
"TRINITY_DN3678_c0_g2",184.709748118982,-6.44089977404695,1.38262272303311,-4.65846515231381,3.1857572080501e-06,0.00147220103183635
"TRINITY_DN9121_c0_g1",93.1130120065298,-8.63433222012171,1.8534580850456,-4.65849877576772,3.18523700669493e-06,0.00147220103183635
"TRINITY_DN22427_c0_g1",48.2645521475598,6.87895466367581,1.47974032376634,4.64875799705654,3.33939736554869e-06,0.00153012319288548
"TRINITY_DN359_c18_g1",49.5961830073807,8.48761144063837,1.8306177308934,4.63647396034788,3.54402818185001e-06,0.00158809981447764
"TRINITY_DN4875_c0_g1",254.214326051253,-6.98951610046538,1.50739710558793,-4.63681141124339,3.53824961136786e-06,0.00158809981447764
"TRINITY_DN50858_c0_g1",177.926369205946,-5.076014916198,1.0953408011833,-4.63418774386416,3.58341675975202e-06,0.00158809981447764
"TRINITY_DN7411_c1_g1",22.5265208303819,-11.2313466973595,2.42270659806467,-4.6358674658877,3.55443665701638e-06,0.00158809981447764
"TRINITY_DN1133_c0_g1",95.5300694548139,-5.73359030257209,1.2380083896408,-4.63130165396993,3.63374000953317e-06,0.00159730938890601
"TRINITY_DN1_c7_g1",1571.25336429739,-4.44033135055288,0.960022082443296,-4.62523876456263,3.74167125444707e-06,0.00163148936601165
"TRINITY_DN5764_c0_g1",11.2010273120948,-19.5420148877939,4.25869802499134,-4.58872988249352,4.45951030418402e-06,0.00192893442501297
"TRINITY_DN1021_c0_g1",1587.14899944154,3.30229336043578,0.72051142596202,4.5832630010365,4.57775673035289e-06,0.00193865802669804
"TRINITY_DN2212_c0_g1",393.595164397849,-6.22473695434569,1.35830475955182,-4.58272483444702,4.58955810123083e-06,0.00193865802669804
"TRINITY_DN282_c0_g1",773.73547561224,-4.22172163675866,0.920823497698712,-4.58472405114491,4.54586400012563e-06,0.00193865802669804
"TRINITY_DN37610_c0_g1",119.059498210045,-7.80954178886747,1.70596478183488,-4.57778605515394,4.69922940382251e-06,0.00196959639849516
"TRINITY_DN9265_c0_g1",57.321380997067,4.49785341064272,0.984672921704716,4.56786544191325,4.92716153805507e-06,0.0020492443849197
"TRINITY_DN5341_c0_g1",72.436360918055,-6.1173835790727,1.3397524786104,-4.56605505624271,4.96988289077525e-06,0.00205123380258348
"TRINITY_DN90665_c0_g1",173.583307174149,3.02310258399602,0.662436332989871,4.56361228006835,5.02808991843036e-06,0.00205953610386131
"TRINITY_DN5761_c0_g1",313.790182399507,-5.28803918830966,1.16016285579301,-4.55801455968449,5.16394584659628e-06,0.00209927987995314
"TRINITY_DN104_c3_g1",702.852846329121,2.65369964283569,0.58410978307368,4.54315219456091,5.54192091366329e-06,0.00223612373104438
"TRINITY_DN2688_c0_g1",188.317517277459,-3.41361481687476,0.752439217158104,-4.53673165756522,5.71327263638905e-06,0.00228818685114284
"TRINITY_DN7510_c0_g1",52.0511528636001,-8.28182736070769,1.8266631338858,-4.53385586377387,5.79165586143949e-06,0.00230252389056111
"TRINITY_DN100065_c0_g1",48.2915498859366,-9.78542908999845,2.16625691169511,-4.51720617123908,6.26608888458292e-06,0.00239769965071896
"TRINITY_DN14178_c0_g1",45.2689268479256,-10.2934227205414,2.2781027731421,-4.51841894136502,6.23031162976423e-06,0.00239769965071896
"TRINITY_DN2279_c0_g1",293.250633317252,-4.25135709769211,0.941675702998154,-4.51467217870911,6.34147832456928e-06,0.00239769965071896
"TRINITY_DN35554_c0_g1",161.480079781911,-6.77409234958403,1.49847970239368,-4.52064338193108,6.16519710083708e-06,0.00239769965071896
"TRINITY_DN6348_c0_g1",47.7083679521259,-9.23507527651492,2.04219872612816,-4.52212370831503,6.1222259494446e-06,0.00239769965071896
"TRINITY_DN7305_c3_g1",17.2612579865841,-19.6323062702984,4.34783321853558,-4.51542303568648,6.31904938377243e-06,0.00239769965071896
"TRINITY_DN84942_c0_g1",47.4824065099082,-8.12063543735503,1.79692745253897,-4.51917823720762,6.20801165540922e-06,0.00239769965071896
"TRINITY_DN38544_c0_g1",100.893845030393,7.26461420708289,1.61126048851335,4.50865285835046,6.52405558717523e-06,0.00244960164921799
"TRINITY_DN194_c1_g1",100.54737421347,-8.69564714748127,1.93267584205667,-4.49927864686699,6.81844355858807e-06,0.00254248004362579
"TRINITY_DN13126_c0_g1",34.1105057625459,-10.9555711957598,2.43987784012054,-4.49021299985188,7.11519864411733e-06,0.00263496274171326
"TRINITY_DN10297_c0_g1",419.790497977771,3.31410632271072,0.738736043374174,4.48618468319692,7.25098955923661e-06,0.00266698301693065
"TRINITY_DN87733_c0_g1",108.601991694187,-6.31794549063972,1.40966327337355,-4.48188273751354,7.39873963745229e-06,0.00270293955890385
"TRINITY_DN89363_c0_g1",35.9298540925711,-10.2689738087214,2.29339155402477,-4.47763653384873,7.54739574898142e-06,0.0027387422372881
"TRINITY_DN4753_c0_g1",30.9155399350904,9.81909154227398,2.19637360244322,4.47059258559261,7.80031665611829e-06,0.00281165013975336
"TRINITY_DN2101_c0_g1",2107.54436203671,-3.91587009460876,0.87688235395712,-4.46567327639512,7.98173406384189e-06,0.00285712265934133
"TRINITY_DN36864_c0_g1",121.024954101134,-6.14440387246578,1.37633435553699,-4.46432500049634,8.03215662165944e-06,0.00285712265934133
"TRINITY_DN1813_c0_g1",2058.37874337145,-3.01335991853525,0.675903955712623,-4.4582664342572,8.26251621907981e-06,0.00287433834913826
"TRINITY_DN1930_c0_g1",81.7069513535198,3.59655083505591,0.806514874342325,4.4593732235735,8.21996764461974e-06,0.00287433834913826
"TRINITY_DN37146_c0_g1",40.6766144711154,6.71426797555919,1.50645666236393,4.45699378103792,8.31170134508249e-06,0.00287433834913826
"TRINITY_DN682_c0_g1",3776.21626803758,-4.60014157360761,1.03135697697352,-4.46028065578859,8.18523933207531e-06,0.00287433834913826
"TRINITY_DN754_c1_g1",413.53695526224,-6.03814183421196,1.35502797019971,-4.45610125178598,8.34636237357969e-06,0.00287433834913826
"TRINITY_DN1198_c0_g1",7293.24231472965,-4.2748143298591,0.960045098281483,-4.45272241638563,8.47883378619659e-06,0.00290147838703846
"TRINITY_DN1_c11_g1",778.435173771438,-4.72523728568349,1.06175961677779,-4.45038331748158,8.57171559416766e-06,0.00291481458330476
"TRINITY_DN3230_c0_g2",328.008333559932,15.0985462406498,3.4003941936632,4.44023409661937,8.98610739847538e-06,0.00301776928460104
"TRINITY_DN8000_c0_g1",35.4484571528829,-9.0727630175764,2.04275263226173,-4.44143988571492,8.93589118500299e-06,0.00301776928460104
"TRINITY_DN640_c0_g1",693.71665064427,3.20602891495406,0.72250510047805,4.4373789373013,9.10609057715259e-06,0.00303918583534251
"TRINITY_DN98140_c0_g1",13.6444313623939,19.3351493432687,4.35962100374968,4.43505280083721,9.20497250790076e-06,0.00305334020587226
"TRINITY_DN104214_c0_g1",51.6373992645206,-8.16495263764127,1.84166551319819,-4.4334612225334,9.2732192514969e-06,0.00305722206396302
"TRINITY_DN2398_c0_g1",62.0951918533915,-4.8737796686419,1.10450466689302,-4.41263836607577,1.02118489620558e-05,0.00332610993783395
"TRINITY_DN6851_c0_g1",25.5475353305415,-11.166125405648,2.53037351039579,-4.41283682419734,1.02024892407197e-05,0.00332610993783395
"TRINITY_DN21146_c0_g1",22.4961860593737,-11.4068112003982,2.58685592694224,-4.40952705622128,1.03596615421256e-05,0.00335404898359071
"TRINITY_DN2853_c0_g2",289.84391517139,-5.43316135637595,1.23283437285889,-4.40704889155278,1.04788541484121e-05,0.0033694036318311
"TRINITY_DN4037_c0_g1",574.219848432721,-25.597939978706,5.81153299618416,-4.40467945299692,1.05940411594896e-05,0.0033694036318311
"TRINITY_DN531_c0_g1",2348.5889444175,-4.08858560719495,0.92801816901015,-4.40571719792507,1.05434445833652e-05,0.0033694036318311
"TRINITY_DN76153_c0_g1",20.1473925283134,-9.83337753902826,2.2502440539345,-4.36991601948013,1.24294328974154e-05,0.00393002677133015
"TRINITY_DN69499_c0_g1",42.7047057211018,-9.87566158054688,2.26651928302303,-4.35719283507482,1.31741192584293e-05,0.00413991785982278
"TRINITY_DN9451_c0_g1",367.548699491546,-6.03675443161318,1.38584976578686,-4.35599484204236,1.3246389541861e-05,0.00413991785982278
"TRINITY_DN1783_c7_g1",20.7394407851233,8.7205903734739,2.00466399208658,4.35015065262731,1.36044033236493e-05,0.00422737286725903
"TRINITY_DN388_c0_g1",137.000881615039,4.31542528912773,0.993998894442815,4.34147896265694,1.4152683138965e-05,0.00437261298261464
"TRINITY_DN40665_c0_g1",60.1232741008138,6.6221218430138,1.5267334352289,4.33744469742417,1.44148787931078e-05,0.00442831628741905
"TRINITY_DN6431_c0_g1",465.637048163681,-5.28880821732962,1.2197250236969,-4.33606601043539,1.45055399226534e-05,0.00443099170925438
"TRINITY_DN5949_c0_g1",2356.67381085699,-2.2389498326922,0.516512794463212,-4.3347422497424,1.45931006618477e-05,0.00443269531789202
"TRINITY_DN1447_c3_g3",146.749761318093,-7.2064852219755,1.66408071760512,-4.33061037588778,1.4869658741949e-05,0.00449146764726088
"TRINITY_DN82298_c1_g1",47.3036810354395,-7.72069617714435,1.78420859791412,-4.32723852254185,1.50990425717134e-05,0.00453541685426333
"TRINITY_DN64827_c0_g1",530.516579323878,-2.56254259832517,0.592630081512994,-4.32401708631285,1.53213422127833e-05,0.00457676425834679
"TRINITY_DN19485_c0_g1",75.7491509074893,7.0541531658035,1.63567996997003,4.31267319727143,1.61292441090441e-05,0.0047916262114714
"TRINITY_DN1803_c0_g1",3185.41506554351,-4.14002307617652,0.960654498418119,-4.30958589481834,1.63560523541133e-05,0.00481198505129634
"TRINITY_DN332_c0_g2",338.953546584917,5.12643363168606,1.18961561086375,4.30931940104914,1.63757721653941e-05,0.00481198505129634
"TRINITY_DN12541_c0_g1",62.2612696850752,-6.59818761499261,1.53157555344963,-4.30810455294304,1.64659550706373e-05,0.00481233112842819
"TRINITY_DN65256_c0_g1",87.8943864733862,-4.28096725525333,0.994276621624658,-4.30560988978921,1.66526298406443e-05,0.00484072252808579
"TRINITY_DN85730_c0_g1",235.190148144336,-6.30771955399919,1.46708805666583,-4.29948258752403,1.7119732517082e-05,0.00494989143173041
"TRINITY_DN20706_c0_g1",46.2013897667067,-9.48915404715772,2.20806653919637,-4.29749460838772,1.72739461061088e-05,0.00496791339396324
"TRINITY_DN100213_c0_g1",21.3217616411759,-9.6005391995234,2.23492957214316,-4.29567862861874,1.74159732877204e-05,0.00498225843238341
"TRINITY_DN9260_c0_g1",66.2499604988261,-7.24953870408952,1.68955589920522,-4.29079541404919,1.78034276978933e-05,0.0050662933093142
"TRINITY_DN8582_c0_g2",128.631461859863,-5.53139924837196,1.2910160314446,-4.28453180568371,1.83124411488218e-05,0.00515685972934633
"TRINITY_DN15605_c0_g1",24.8112508232529,-11.1531611039885,2.6044714854852,-4.28231261741412,1.84960873943738e-05,0.00518158784061658
"TRINITY_DN49374_c0_g1",79.0002156902973,-6.90262017805841,1.61249107962759,-4.28071836506072,1.86290992776637e-05,0.00519194917394187
"TRINITY_DN82831_c0_g1",183.987139734268,-6.65161522856861,1.55543492210125,-4.2763699940483,1.89965407277872e-05,0.00526720494394871
"TRINITY_DN1842_c1_g1",32.3326794779235,-10.7217946757756,2.51199510914909,-4.26823867479882,1.97022460439309e-05,0.00543500530154723
