"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN1198_c0_g1",7293.24231472965,-4.18254234218846,0.959966239750258,-4.3569681609601,1.31876442568011e-05,0.0066342838418189
"TRINITY_DN14605_c1_g1",43.6361816040398,7.03519534192563,1.61526670878563,4.35543882856025,1.32800600432907e-05,0.0066342838418189
"TRINITY_DN67026_c0_g1",80.3869603016445,-8.94804144811435,2.0517102980367,-4.36125970448987,1.2931576433066e-05,0.0066342838418189
"TRINITY_DN7052_c0_g1",66.1610815576508,-9.71255211088262,2.22623150657623,-4.36277722338938,1.28421697804512e-05,0.0066342838418189
"TRINITY_DN87724_c0_g1",24.1075420320604,9.3674171277595,2.14990914692097,4.35712231894785,1.31783627834202e-05,0.0066342838418189
"TRINITY_DN99022_c0_g1",41.6172154847299,-7.95231601873387,1.8219288494377,-4.36477858133053,1.27251586167292e-05,0.0066342838418189
"TRINITY_DN4628_c0_g1",65.2007268175988,-5.4712965449009,1.25895415203757,-4.3459061126617,1.38701891130054e-05,0.00686310167015426
"TRINITY_DN11184_c0_g1",51.5076037175819,-9.30811348937497,2.1444974830541,-4.3404637044007,1.42182353494785e-05,0.00688446898267327
"TRINITY_DN5773_c0_g1",138.236688740418,-3.8071659313925,0.877422031364775,-4.33903617107801,1.4310896932513e-05,0.00688446898267327
"TRINITY_DN58465_c0_g1",853.137204714243,-2.22183360918564,0.511983534634169,-4.33965832665541,1.42704420586749e-05,0.00688446898267327
"TRINITY_DN9265_c0_g1",57.321380997067,4.26908340032807,0.984913419986629,4.33447581655048,1.46107848297239e-05,0.00696425069567254
"TRINITY_DN6348_c0_g1",47.7083679521259,-6.74550190556054,1.56406509967982,-4.31280124269853,1.61199023191238e-05,0.00761372295445525
"TRINITY_DN1376_c0_g1",668.447187270453,5.01356048648963,1.16953997246051,4.28677993445743,1.81281719071032e-05,0.00826551063761022
"TRINITY_DN1447_c3_g3",146.749761318093,-6.94638897718065,1.62070100639167,-4.28603977524891,1.81886435722541e-05,0.00826551063761022
"TRINITY_DN1639_c0_g1",132.887924877934,-5.35503761750317,1.25164808978641,-4.27838915842312,1.88250690902933e-05,0.00826551063761022
"TRINITY_DN20164_c1_g1",49.615344507512,7.32496834642897,1.70717443820292,4.29069706206455,1.78113150858113e-05,0.00826551063761022
"TRINITY_DN2101_c0_g1",2107.54436203671,-3.75993496536407,0.876552164768818,-4.28945944860648,1.79108510962047e-05,0.00826551063761022
"TRINITY_DN23108_c0_g1",45.7395246505762,7.39015786548764,1.72633253958716,4.28084259319757,1.86187020118327e-05,0.00826551063761022
"TRINITY_DN37439_c0_g1",53.33343692177,7.04732336699688,1.64704627002892,4.27876465600031,1.87933440630763e-05,0.00826551063761022
"TRINITY_DN569_c1_g1",2642.47964197934,-2.20073433107069,0.514517850581909,-4.277274983913,1.8919503948592e-05,0.00826551063761022
"TRINITY_DN86814_c0_g1",45.4488589859589,-4.63116974841649,1.08277465859192,-4.27713163737967,1.89316863800523e-05,0.00826551063761022
"TRINITY_DN8023_c0_g1",27.9621869542053,-10.3959019100363,2.43635751472019,-4.26698538585798,1.98132133213354e-05,0.00857829581758319
"TRINITY_DN3555_c1_g1",77.7205513675606,-4.13944537189861,0.972667046828558,-4.25576808158098,2.08332572206966e-05,0.00894538742893628
"TRINITY_DN76153_c0_g1",20.1473925283134,-9.56504525819428,2.25024400057276,-4.25067026320686,2.13131744858374e-05,0.00907644246239082
"TRINITY_DN14551_c0_g1",127.401761230785,-4.19606393110421,0.989465689302236,-4.24073717408356,2.22786885667762e-05,0.0094104818250964
"TRINITY_DN2279_c0_g1",293.250633317252,-3.97601744809757,0.938635974381645,-4.2359525488216,2.27584838456103e-05,0.00953562119515066
"TRINITY_DN109803_c0_g1",29.3981264255529,-10.8593160210677,2.56935065751849,-4.22648266763081,2.37372546489607e-05,0.00986615252229404
"TRINITY_DN14498_c0_g1",36.4914485763869,-5.83548772159156,1.38251335756029,-4.22092682843181,2.43299908509465e-05,0.00991806200458825
"TRINITY_DN1567_c1_g1",170.140652059609,3.40204228099758,0.806179273586776,4.21995751126363,2.44348366199075e-05,0.00991806200458825
"TRINITY_DN18716_c0_g1",151.995296086983,-5.91953328263112,1.40203256331715,-4.22210827159802,2.42027792709481e-05,0.00991806200458825
"TRINITY_DN51109_c0_g1",126.457562128008,-5.05475436151711,1.20064170649284,-4.2100439574787,2.55321006941971e-05,0.0102831030354032
"TRINITY_DN82185_c0_g1",40.4428627132285,-10.7142157467628,2.54946367796661,-4.20253712157539,2.63939947930238e-05,0.0105484615343965
"TRINITY_DN1000_c0_g1",28.1242755240378,9.71213460589201,2.32341511731122,4.18011165268281,2.91366000826843e-05,0.0115556645595104
"TRINITY_DN15593_c0_g1",21.5733512631625,-9.953301070949,2.38970921958578,-4.16506786238798,3.11259965829197e-05,0.0122511450944363
"TRINITY_DN2049_c0_g1",2177.3835970221,2.73212745828646,0.657388906438815,4.15602915036527,3.23826525503716e-05,0.0126499301748463
"TRINITY_DN4753_c0_g1",30.9155399350904,9.11459202920956,2.19950474730559,4.14392923696801,3.41405131944906e-05,0.0130424291398512
"TRINITY_DN706_c0_g1",371.693621718501,-4.31358427885827,1.04065271460081,-4.14507569944978,3.39701468926992e-05,0.0130424291398512
"TRINITY_DN7881_c1_g1",45.2477141223253,-7.65218347684826,1.84614414676449,-4.14495449353686,3.39881200560436e-05,0.0130424291398512
"TRINITY_DN1321_c0_g1",59.9325632767971,9.17392357727177,2.23767643747193,4.09975429139175,4.13589006419558e-05,0.0156846838164439
"TRINITY_DN50229_c1_g1",213.398090651289,-2.4743889771001,0.604134502865856,-4.09575842028927,4.20788549428527e-05,0.0158420790475066
"TRINITY_DN35247_c0_g1",67.9698194368814,-6.65816613240396,1.62701423537755,-4.09226052706228,4.27188313469604e-05,0.0159673157023836
"TRINITY_DN2688_c0_g1",188.317517277459,-3.06563125074373,0.749757781416526,-4.08882885476933,4.33556574866085e-05,0.0160201473223853
"TRINITY_DN42754_c0_g1",26.0266646862399,-10.133910197266,2.47883103901565,-4.08818109736525,4.34768698384434e-05,0.0160201473223853
"TRINITY_DN781_c0_g1",323.778116412475,23.7394264591092,5.81226219161298,4.08436950648318,4.41966547565462e-05,0.016170684492087
"TRINITY_DN36854_c0_g1",265.20620834654,5.66513639655873,1.38971820910581,4.07646410577281,4.57257101912206e-05,0.0163839949861025
"TRINITY_DN496_c8_g1",212.562496997765,3.02582313170603,0.742101779789596,4.07736945808691,4.55480871778874e-05,0.0163839949861025
"TRINITY_DN8951_c0_g1",615.678721866076,-2.21567814796653,0.544043333410624,-4.07261335981525,4.64885612343956e-05,0.0165432410885823
"TRINITY_DN69728_c0_g1",78.2762648554136,3.72440676379244,0.915797921208743,4.0668434351507,4.76542357742905e-05,0.0167288906733329
"TRINITY_DN8741_c0_g1",123.314691401169,3.18638612392564,0.783276890042922,4.06802008897649,4.74142945002762e-05,0.0167288906733329
"TRINITY_DN700_c0_g1",234.563975082342,-3.97409108139062,0.977759212857257,-4.06448850507614,4.81379111344464e-05,0.0167852696173836
"TRINITY_DN12257_c0_g1",25.9350085368982,-8.09515498442785,1.99530801936293,-4.05709539874075,4.96867903066354e-05,0.0168723999371323
"TRINITY_DN16288_c0_g1",72.6734843459439,6.94785461312242,1.71195463738877,4.05843382843364,4.94029276306797e-05,0.0168723999371323
"TRINITY_DN20706_c0_g1",46.2013897667067,-8.24627388592986,2.03149593864322,-4.05921258766451,4.92384715868517e-05,0.0168723999371323
"TRINITY_DN2851_c0_g1",38.2410105170199,-4.54334505559078,1.11905929990379,-4.0599680964015,4.90794215630082e-05,0.0168723999371323
"TRINITY_DN29717_c0_g1",21.1910078327919,-9.50616772012444,2.34512601300315,-4.05358503867813,5.04386529147235e-05,0.0170164948843147
"TRINITY_DN100033_c0_g1",35.3066191142272,-9.7828056420502,2.42276147172111,-4.03787403598612,5.39378009008934e-05,0.0179695833317496
"TRINITY_DN14689_c0_g1",26.202005356041,-9.05404649689769,2.24394461728325,-4.03487966109407,5.46302892263279e-05,0.0179695833317496
"TRINITY_DN1625_c1_g1",554.031853233858,-2.26097688693194,0.560287377624428,-4.03538786920079,5.45121690130971e-05,0.0179695833317496
"TRINITY_DN69629_c0_g1",175.29816449754,-6.8450371741675,1.69649676883289,-4.03480708004917,5.46471786433729e-05,0.0179695833317496
"TRINITY_DN2588_c1_g1",90.223024366374,4.94538659909632,1.22747183551632,4.02892062856669,5.60335311935628e-05,0.0183095730387519
"TRINITY_DN83835_c0_g1",39.9019086690378,-7.99387812667395,1.98511874300532,-4.02690174320344,5.65166357430828e-05,0.0183520113126992
"TRINITY_DN139_c0_g1",8945.29601964827,4.14999733475812,1.03419459085338,4.01278189952017,6.0007351757973e-05,0.0193644842272391
"TRINITY_DN56004_c0_g1",1156.76298190285,2.4382059934482,0.608707963466105,4.00554311720281,6.1875145339022e-05,0.0198439702227709
"TRINITY_DN28747_c0_g1",56.968542084144,-8.10526353880899,2.02941582359366,-3.9938899877386,6.49980304857363e-05,0.0207176237661744
"TRINITY_DN568_c0_g1",3819.12995702866,2.49440299334445,0.625708747425399,3.98652408745787,6.70483237489188e-05,0.021240827197409
"TRINITY_DN67386_c0_g1",56.8374041236887,5.59542923732542,1.40504905421099,3.98237287200451,6.82306228521489e-05,0.0214843758198994
"TRINITY_DN1381_c0_g1",1878.79950747087,2.19619243017511,0.551923108015353,3.97916376082231,6.91580937249351e-05,0.0216452334908374
"TRINITY_DN15605_c0_g1",24.8112508232529,-10.3484163742389,2.60447099942501,-3.97332754963426,7.08754773893996e-05,0.0218007081464541
"TRINITY_DN84317_c0_g1",1005.35949586895,2.05826391837721,0.518113657027004,3.97261081707008,7.10891457198648e-05,0.0218007081464541
"TRINITY_DN857_c0_g1",685.650382976019,-2.07058083311025,0.521321254192446,-3.97179439061561,7.13332765835279e-05,0.0218007081464541
"TRINITY_DN53543_c0_g1",136.835513075981,4.20618290956535,1.06075882672869,3.96525845798233,7.33164617835704e-05,0.0222757705962889
"TRINITY_DN282_c0_g1",773.73547561224,-3.63486374629225,0.918586683224285,-3.95701768017548,7.58913157662949e-05,0.0229240308758015
"TRINITY_DN101569_c0_g1",62.3851450598171,-6.07059619420693,1.53828001968698,-3.946353145406,7.93505530102455e-05,0.0236934366761339
"TRINITY_DN10394_c0_g1",28.9919280385971,-9.76897138084327,2.47505962171217,-3.94696406306584,7.91484314558283e-05,0.0236934366761339
"TRINITY_DN52_c16_g1",148.906710915793,-5.19424722625351,1.32229181614436,-3.92821551403026,8.55785054363262e-05,0.0254070357139676
"TRINITY_DN782_c2_g1",44.1856930601694,-4.20361740193573,1.07056393004167,-3.92654495819985,8.61747909050223e-05,0.0254387003492638
"TRINITY_DN16212_c0_g1",35.313570240827,-7.21833423694847,1.8418521064156,-3.91906288882007,8.88939198423124e-05,0.025658242252263
"TRINITY_DN23001_c0_g1",32.6457840042935,-9.230151763019,2.35491306433745,-3.91952972820926,8.8721917592347e-05,0.025658242252263
"TRINITY_DN5613_c0_g1",122.235424485645,4.52555099917505,1.1541878976284,3.92098289063163,8.81885249241362e-05,0.025658242252263
"TRINITY_DN582_c0_g1",9461.35468087286,4.11787164418478,1.0503555756543,3.92045488178576,8.8381982615264e-05,0.025658242252263
"TRINITY_DN1512_c0_g1",114.344427026096,3.54993704171057,0.90840968756983,3.90785907535545,9.31175905058259e-05,0.0266931302348333
"TRINITY_DN67248_c0_g1",141.240963525074,-4.27200581476979,1.09346532560948,-3.90685073839779,9.3506875233176e-05,0.0266931302348333
"TRINITY_DN281_c0_g1",162.778187477828,-5.00204977510063,1.28293822501707,-3.89890150403312,9.66300686452487e-05,0.0274339629314967
"TRINITY_DN4914_c2_g1",24.5964478617631,9.02955071178961,2.31969693903291,3.89255620415401,9.91935094471201e-05,0.0280086890398105
"TRINITY_DN69756_c0_g1",631.862979006309,3.86505483290042,0.993687130580269,3.88960942932148,0.000100405686056523,0.0281977157787386
"TRINITY_DN1432_c1_g1",33.7131617898049,-5.05204229867315,1.30049061949335,-3.88472029167064,0.000102447765434752,0.0283120938998008
"TRINITY_DN35367_c0_g1",3971.44008746804,-2.51905878636884,0.648318152187973,-3.88552869893803,0.000102107429179998,0.0283120938998008
"TRINITY_DN56330_c0_g1",22.7834598223805,-9.96772852949913,2.56446463449811,-3.88686527215452,0.000101547076827278,0.0283120938998008
"TRINITY_DN65256_c0_g1",87.8943864733862,-3.82404679144458,0.986036990997034,-3.87819810652122,0.000105233009667441,0.0289279418903275
"TRINITY_DN19604_c0_g1",654.804052358435,-2.080778102799,0.537050985681444,-3.87445169690691,0.000106865036507018,0.0292219630090639
"TRINITY_DN20211_c0_g1",314.834307872977,2.48932143467881,0.643303652974874,3.86959008108732,0.000109018496138102,0.0296468318113958
"TRINITY_DN68173_c0_g1",19.7529504936504,-9.03421831611975,2.33539987891925,-3.86838176950687,0.000109560036720008,0.0296468318113958
"TRINITY_DN66041_c0_g1",369.125153743211,2.47310209025741,0.64307043145165,3.84577173712481,0.000120173599256621,0.0321836048936996
"TRINITY_DN9161_c1_g1",28.2583904135491,-5.87849194782749,1.52835098314235,-3.84629709580262,0.000119916347566722,0.0321836048936996
"TRINITY_DN1803_c0_g1",3185.41506554351,-3.6898704010661,0.96030371343481,-3.84239938828122,0.000121837364139164,0.0322962257849505
"TRINITY_DN94942_c0_g1",53.8760997118401,-8.73757565529077,2.27387790473377,-3.84258787030775,0.000121743805541453,0.0322962257849505
"TRINITY_DN40665_c0_g1",60.1232741008138,5.87016830007375,1.52913510236932,3.8388813983658,0.00012359611088906,0.0325961215291426
